enzyme_type	source	time	score	p_value
TF	OTX2	1h	0.122558163770938	0.902458676925914
TF	POU4F2	1h	-0.499475808558958	0.617451773784337
TF	SATB1	1h	0.545639206453027	0.585322329199019
TF	CREB3L1	1h	-1.54928869657656	0.121334074516083
TF	E2F5	1h	0.853919476478371	0.393163658638862
TF	GFI1B	1h	-1.16820177221227	0.242744517505392
TF	NCOA3	1h	-0.894538280544378	0.371048747276284
TF	ONECUT1	1h	-0.937458136936792	0.348538500653656
TF	PKNOX1	1h	-2.19511538565497	0.0281710536576177
TF	SOX6	1h	0.900801837724683	0.36770859256653
TF	TCF4	1h	1.11830239314408	0.263456319310695
TF	TCF7	1h	-0.255615689320502	0.79825121400193
TF	XBP1	1h	0.795400401768772	0.426393595215124
TF	ZBTB7A	1h	0.631674938945918	0.527609226326729
TF	SMAD5	1h	12.7526882166277	4.75379105329609e-37
TF	KDM5B	1h	0.755356530153455	0.450047309451366
TF	DEAF1	1h	-0.18368051195348	0.854266656291818
TF	ARID2	1h	0.0935944553267281	0.925432602361089
TF	ARID3A	1h	2.5105165559587	0.012066219572347
TF	ATF7	1h	-1.64105473530199	0.100807657175255
TF	BATF	1h	-0.963462428990792	0.335331514155346
TF	BCL11A	1h	-0.813195702590018	0.416119162706241
TF	BHLHE22	1h	0.29504214369923	0.767965893473582
TF	CREB3	1h	0.0963170962411073	0.923270059255004
TF	CTCFL	1h	2.56140856493459	0.0104348512066936
TF	DUX4	1h	-1.54793380424975	0.121659973295551
TF	ELF5	1h	1.03190829131792	0.302132224998822
TF	EOMES	1h	-0.00277413256818903	0.997786603306356
TF	ETV1	1h	-1.31213699220204	0.189494606330075
TF	FOXJ2	1h	0.269704005950348	0.787391801299771
TF	FOXK1	1h	-0.980076789183923	0.327064503119742
TF	FOXK2	1h	-3.36692548452396	0.00076207987570729
TF	MNT	1h	3.4450377915094	0.000572589239632011
TF	MEIS2	1h	0.3809394302826	0.703253752335298
TF	SOX13	1h	-0.627947703481568	0.530048050064618
TF	TCF12	1h	-1.31865094818862	0.187306577522705
TF	ZNF384	1h	0.3070139483784	0.75883714685167
TF	ZNF740	1h	1.32492787957448	0.185215869630396
TF	ZFX	1h	-1.23288782103403	0.217637529386416
TF	HINFP	1h	0.257895771891263	0.796490993675976
TF	HMBOX1	1h	1.42093461089708	0.155357189656506
TF	HOXA9	1h	-0.793656352198609	0.427408453178884
TF	IKZF1	1h	0.0877966985618654	0.930039469456725
TF	ZNF263	1h	1.88482072810125	0.0594739482397049
TF	KLF13	1h	2.89739778169181	0.00376833303913855
TF	KLF3	1h	-1.10135907339965	0.27075862034022
TF	KLF9	1h	2.93771873273586	0.00331155172019089
TF	KMT2B	1h	0.148671928883836	0.88181457187692
TF	LHX2	1h	-0.361277428469315	0.717897308359108
TF	MEF2B	1h	-0.489581765888784	0.624437259199278
TF	MEIS1	1h	-0.24365636306839	0.807500405592801
TF	MXI1	1h	2.90822720378873	0.00364033446765069
TF	NCOA1	1h	-1.12188091649134	0.261931580484283
TF	NFE2L1	1h	-1.62488617567939	0.104208463248871
TF	PBX3	1h	-2.30243798318898	0.0213245234641629
TF	RFX2	1h	0.0831224096924054	0.933755350059116
TF	SOX11	1h	0.239688463708499	0.810575153623679
TF	SIX2	1h	0.426814153397866	0.669521008805995
TF	SIX5	1h	-1.25703661849594	0.208760544333484
TF	SNAPC4	1h	0.281906951885498	0.778018866226651
TF	TEAD2	1h	0.669515133118353	0.503177549232112
TF	TGIF2	1h	0.585974894353497	0.557901470894015
TF	THAP1	1h	3.10109173156571	0.00193176926040021
TF	THAP11	1h	-1.16567225909591	0.243766079153954
TF	ZBED1	1h	-0.411421354170912	0.680769655226382
TF	ZBTB11	1h	-0.569845803030401	0.568791080301055
TF	ZBTB33	1h	-1.0798030308893	0.280247791221243
TF	ZC3H8	1h	-0.0792221758654102	0.936856995179262
TF	ZHX1	1h	-1.02687870797133	0.304494643971653
TF	ZHX2	1h	-0.723901321913516	0.469137951159935
TF	ZKSCAN1	1h	3.35881744036452	0.000784775822619125
TF	ZNF197	1h	-0.494212528306724	0.621163550134076
TF	ZNF217	1h	-0.53200594477601	0.594729997068979
TF	ZNF24	1h	1.11513776109098	0.264809801106091
TF	ZNF274	1h	-0.58618332296213	0.557761416073963
TF	ZNF584	1h	-0.751377636124145	0.452437564664138
TF	ZNF592	1h	-0.00632829004093554	0.994950875497311
TF	ZNF639	1h	1.00869807257049	0.313136222388487
TF	ZNF644	1h	-1.36390192663809	0.17261952266491
TF	MYC	24h	-0.844683213099074	0.398301616329749
TF	SMAD3	24h	1.94608954912005	0.0516632002791926
TF	SMAD4	24h	5.82714034731958	5.75772791924157e-09
TF	SP1	24h	1.85565787581261	0.0635225359596805
TF	TP53	24h	3.56332326829336	0.000367360296258397
TF	RUNX1	24h	-0.356876271277825	0.721189607144175
TF	STAT1	24h	-0.0391956474567499	0.968734941294223
TF	STAT3	24h	0.669951477173558	0.502899349527512
TF	RELA	24h	-2.91472789311342	0.00356541154866673
TF	E2F1	24h	1.3502413191505	0.176959580348776
TF	E2F3	24h	-0.579411013845457	0.562320840378002
TF	YY1	24h	0.538636105253809	0.590146205803086
TF	STAT4	24h	0.422510681277578	0.672658546403596
TF	WT1	24h	-0.42967369315836	0.667439381942643
TF	IRF3	24h	-0.713807744614536	0.475357514177728
TF	STAT5A	24h	-0.331753331857946	0.740080302095218
TF	ETS1	24h	3.47911256899958	0.000504548479145495
TF	ARNT	24h	-0.225146711514239	0.821868303527209
TF	AHR	24h	-1.37724224364619	0.168458541306341
TF	RBPJ	24h	1.45689125221335	0.145167970328347
TF	ATF2	24h	0.709499499704769	0.478025925460872
TF	JUN	24h	0.451197476947649	0.651853948997566
TF	HNF4A	24h	-0.231326528467753	0.817064390033521
TF	RARA	24h	0.188182562406865	0.8507361645239
TF	PPARG	24h	-1.73270774631027	0.0831688059543732
TF	AR	24h	-0.556975416297728	0.577552788649854
TF	ATF1	24h	1.08599290618664	0.277500113682708
TF	GATA4	24h	-2.07424314462678	0.0380742696855209
TF	RARG	24h	0.820675481973274	0.411844578477853
TF	ESR2	24h	-0.278035280454747	0.780989224885758
TF	ESR1	24h	-0.695723618380882	0.486613037946019
TF	PAX6	24h	4.09861866123019	4.17876847478524e-05
TF	EGR1	24h	1.65011351872301	0.0989412943925366
TF	FOS	24h	0.991344106540657	0.321534060308794
TF	CREB1	24h	-0.6678662440444	0.504229564513695
TF	NFKB1	24h	3.11993169998421	0.00181246361230951
TF	ATF4	24h	-3.57520100443674	0.000351092075327518
TF	ATF3	24h	-1.21924310786484	0.222771690302041
TF	NR5A1	24h	-2.10811590312103	0.0350380110755794
TF	FOXO3	24h	-1.45590995273646	0.145439079682523
TF	USF1	24h	1.56149091991324	0.118429702654929
TF	ELK1	24h	0.518775907575405	0.603924906410215
TF	FLI1	24h	0.289326720193704	0.772335486819681
TF	ELK4	24h	-0.673806022615497	0.50044534378244
TF	CEBPA	24h	-1.21399500485475	0.224769326391291
TF	HIF1A	24h	0.21807512110955	0.827373638148393
TF	TP73	24h	0.281088100834534	0.778646822543912
TF	E2F4	24h	1.02373059818114	0.305979550396425
TF	ETS2	24h	-2.98604017087352	0.00283085702662555
TF	GATA3	24h	-0.395772559717687	0.692278621679121
TF	REL	24h	-1.76880061571919	0.0769480911649883
TF	LEF1	24h	-0.0378924107256768	0.969773983667401
TF	CEBPB	24h	-0.115178309316126	0.908305379514594
TF	SRF	24h	8.85735450197765	9.12798488936808e-19
TF	SOX9	24h	0.0438353283712741	0.965036267407309
TF	IRF1	24h	-1.04261819982992	0.297142471126932
TF	SP3	24h	0.315560046048517	0.752340991440698
TF	MEF2A	24h	-1.4204588009947	0.155495572069739
TF	RUNX2	24h	0.804050510831849	0.421380934102895
TF	YBX1	24h	-0.0554253783747343	0.955800338528132
TF	PDX1	24h	0.409888291709876	0.681893926129862
TF	RFX1	24h	3.35367159523803	0.000799503820429125
TF	FOXO1	24h	-1.7130912637334	0.0867170441369271
TF	SPI1	24h	-0.743311873111653	0.457304880754714
TF	NR5A2	24h	-1.42441728014993	0.15434715117838
TF	POU2F1	24h	-0.732535288928543	0.463853706135578
TF	STAT6	24h	-0.808080426109891	0.4190574896722
TF	MYCN	24h	1.0881069720779	0.276565900694928
TF	TP63	24h	1.91684349954347	0.0552773717793779
TF	MAZ	24h	-0.310992543017483	0.755810743499125
TF	SREBF1	24h	-3.21761477564632	0.001295441736869
TF	FOSL1	24h	-1.19124460460758	0.233576996003456
TF	JUNB	24h	-1.37686908997011	0.168573898953779
TF	PAX5	24h	-1.42342567393326	0.154634225848445
TF	HSF1	24h	-0.363306065322987	0.716381538414709
TF	TFAP2A	24h	-2.24317694297069	0.0249003863706489
TF	SREBF2	24h	-0.191500337220719	0.848136287230266
TF	PGR	24h	-0.774677742224989	0.438542688710476
TF	KLF1	24h	-3.24842216842138	0.00116310006147574
TF	NFIC	24h	-0.0681762384921071	0.945646278247064
TF	ESRRA	24h	-0.308428202077318	0.75776093843346
TF	TFAP2C	24h	1.14608361297513	0.251779396545484
TF	PAX8	24h	-2.78336425688652	0.00538677293865883
TF	ETV4	24h	0.996532534867734	0.319008031520644
TF	MEF2C	24h	1.07487468052995	0.282448654582545
TF	PPARA	24h	1.13933721495874	0.254581279503205
TF	EPAS1	24h	4.49927638117657	6.87131711521128e-06
TF	IRF2	24h	-1.06130944635597	0.288566901489633
TF	ELF1	24h	0.0765306800890495	0.938997958090872
TF	USF2	24h	-0.809829380052331	0.418051481543929
TF	ATF6	24h	4.52606130295283	6.05692271953304e-06
TF	IRF8	24h	2.35377777081011	0.0185969354708852
TF	ERG	24h	-0.0790025384073237	0.937031689925549
TF	CTCF	24h	0.0936712920432219	0.925371564751723
TF	CREM	24h	0.912113819869027	0.361723908626349
TF	MITF	24h	-2.13342010471292	0.0329069508489925
TF	MYB	24h	0.0875651331736904	0.930223519836762
TF	ETV6	24h	0.413245656013584	0.67943272793161
TF	SMAD1	24h	-0.144593057624715	0.885034180538453
TF	NEUROD1	24h	0.509710095589248	0.610262306185014
TF	REST	24h	-0.157870418818939	0.874561097779846
TF	FOXA2	24h	-0.200482962080347	0.841105682501527
TF	SNAI1	24h	-2.28312530884371	0.0224373345081169
TF	CDX2	24h	-1.20682875102935	0.22751771173657
TF	VDR	24h	0.743075443931765	0.45744799712045
TF	GATA2	24h	-1.13774932322941	0.255243897009253
TF	PRDM1	24h	-0.493884220856122	0.621395400625432
TF	CEBPD	24h	0.271463914408763	0.786038099536411
TF	KLF4	24h	-0.777371489514276	0.436952260867816
TF	TFDP1	24h	2.20703465073315	0.0273271852926628
TF	TBX21	24h	-0.544058795080348	0.586409346665105
TF	GABPA	24h	0.647998680619524	0.516996023726342
TF	ELF3	24h	-2.70862280971887	0.00676420847065311
TF	JUND	24h	-1.00995823562893	0.312532086563179
TF	FOXO4	24h	-2.86729561341653	0.00414590379741363
TF	SPIB	24h	-0.428869599786433	0.668024470975612
TF	BMAL1	24h	-0.118254839943643	0.905867370367837
TF	CLOCK	24h	0.511500680971071	0.60900827005806
TF	NR1H3	24h	-0.109271097779289	0.912988976094343
TF	KLF5	24h	-0.573453426786563	0.566346583257972
TF	SOX10	24h	-2.63028402160494	0.0085403350817303
TF	GATA1	24h	0.0228562600094613	0.981765244000506
TF	ZEB1	24h	0.0929808957647543	0.925920017991721
TF	NFE2L2	24h	0.00266956394839404	0.997870035251657
TF	FOXA1	24h	-2.57932817205063	0.00990898703252759
TF	HES1	24h	1.38577605774908	0.165836524310617
TF	NFYB	24h	0.986874218396595	0.323720707061215
TF	SP4	24h	-1.71201944218511	0.0869143846018378
TF	TAL1	24h	0.530696207341836	0.59563741041479
TF	NR3C1	24h	-1.34755754002415	0.177821707222953
TF	NR1H2	24h	-0.545676370478061	0.585296778803863
TF	FOXP1	24h	-0.257744526825985	0.796607722689039
TF	NR4A1	24h	1.35372048563729	0.175846587045043
TF	NFYA	24h	-2.20889076728782	0.0271977572941868
TF	STAT5B	24h	-0.578103750366717	0.563203017697308
TF	FOXM1	24h	-1.06765464266756	0.28569403055162
TF	TWIST1	24h	1.79122579696152	0.0732778350303295
TF	CEBPG	24h	-0.154609351360255	0.877131440759689
TF	NR2F1	24h	-1.30654472352131	0.191388021761062
TF	SNAI2	24h	-0.426976705802534	0.669402609084571
TF	NFE2	24h	0.342662947389462	0.731856988110328
TF	MAF	24h	1.41583837327755	0.156844226435142
TF	NR2F2	24h	1.16543659245215	0.243861408360035
TF	PBX2	24h	-0.401871785458004	0.687784288031936
TF	EBF1	24h	-0.685997740742473	0.492725458295606
TF	MAFG	24h	-1.13733883880482	0.255415384530913
TF	MAFK	24h	0.668706199982941	0.503693515424072
TF	BCL6	24h	0.165024076525871	0.868927322966317
TF	BACH1	24h	-1.47296472312976	0.140782169103617
TF	E2F2	24h	0.0798241405682545	0.936378221458739
TF	NFKB2	24h	-0.00571072439619464	0.995443604192843
TF	TCF3	24h	0.396053720350605	0.692071203062236
TF	ZEB2	24h	0.905022805947044	0.365468283221151
TF	NFATC1	24h	-2.15343247874362	0.0313010759481627
TF	MAX	24h	-0.205047035720634	0.83753824339042
TF	KLF6	24h	-0.0517661931844959	0.958715703630577
TF	NR2C2	24h	0.629563422360474	0.528990141699712
TF	MYOD1	24h	-1.31903367558603	0.187178602622932
TF	IRF4	24h	-0.157338174202295	0.874980518386809
TF	EHF	24h	-0.440740452390811	0.65940745231876
TF	HNF1B	24h	-1.8201907277872	0.068750489904301
TF	E2F6	24h	-0.20310421160301	0.839056418666191
TF	POU2F2	24h	0.663129878002219	0.507257876786654
TF	STAT2	24h	-2.51719515279595	0.0118399793071128
TF	RFX5	24h	-3.17763995536127	0.00148789302080387
TF	TBP	24h	1.6831207812985	0.0923731556728623
TF	GLI1	24h	-4.40783980295013	1.05154009861244e-05
TF	ZNF143	24h	-0.322644290069957	0.746969281163647
TF	MYBL2	24h	0.981621202334146	0.326302811920007
TF	GATA6	24h	2.31297105875099	0.0207381006339051
TF	TFAP4	24h	-1.10023731542145	0.271246929683823
TF	GLI2	24h	0.920137758343654	0.357516022284799
TF	IRF9	24h	0.0255902149473156	0.979584541625059
TF	NRF1	24h	-0.0225344884004619	0.982021910074366
TF	HHEX	24h	-1.53876477217454	0.123883467997648
TF	PROX1	24h	-0.313629615786577	0.753806857244577
TF	FOXL2	24h	1.71762504060197	0.085886297736575
TF	POU5F1	24h	-0.537935056173206	0.590630109137786
TF	RELB	24h	1.21747091031326	0.22344483283988
TF	MBD1	24h	-0.378121075717474	0.705346165908971
TF	NANOG	24h	-0.663426785559962	0.507067761350022
TF	SOX2	24h	0.333534864022076	0.73873538082258
TF	RXRA	24h	-0.0508468610600002	0.959448247055994
TF	KMT2A	24h	3.44007386712159	0.000583186156226834
TF	HIC1	24h	-2.44377662153047	0.0145462116430495
TF	NR2F6	24h	-2.58294724787933	0.00980569441969488
TF	MAFF	24h	-0.587613551854145	0.556800827195819
TF	RUNX3	24h	0.223091289320491	0.823467587856695
TF	SP2	24h	0.959378065575651	0.337384254761429
TF	LYL1	24h	-0.312556321787687	0.754622243820337
TF	BACH2	24h	2.09092869376275	0.0365517522336079
TF	FOXP2	24h	1.59691526583294	0.110306302231243
TF	CUX1	24h	-0.634741958911682	0.525606698786008
TF	NCOA2	24h	-1.02993579619337	0.303057257458828
TF	HBP1	24h	-0.707679410605933	0.4791556958718
TF	PRDM14	24h	1.52153960851567	0.128146199846995
TF	GRHL2	24h	0.232350334013423	0.816269187376009
TF	E2F7	24h	-0.928306443223856	0.353264024494391
TF	TEAD4	24h	3.19132580857789	0.00141922166280186
TF	MBD2	24h	1.80751917097404	0.0707020022653135
TF	BHLHE40	24h	0.97531584534053	0.329419819782658
TF	TCF7L2	24h	0.265810683508295	0.790388779176175
TF	MAFB	24h	0.847124179268751	0.396939835850584
TF	HOXB13	24h	0.749616456625088	0.45349785032755
TF	TEAD1	24h	0.943535887512431	0.345422526937495
TF	ASCL1	24h	1.97357523267495	0.0484489438505026
TF	FOSL2	24h	2.9419404882029	0.00326676597492364
TF	HNF4G	24h	-2.1759930052916	0.0295718102777253
TF	OTX2	24h	0.25122345291458	0.801644899084371
TF	POU4F2	24h	-1.85220997532552	0.0640159076174181
TF	SATB1	24h	-1.14436525174835	0.252491008564175
TF	CREB3L1	24h	2.4600375193274	0.0139037833565331
TF	E2F5	24h	-0.245509781318648	0.806065196506858
TF	GFI1B	24h	0.406160820736552	0.684630409651367
TF	NCOA3	24h	0.313989116476521	0.753533804169648
TF	ONECUT1	24h	-2.78989158159295	0.00527942483034386
TF	PKNOX1	24h	1.26938425664452	0.20432434201948
TF	SOX6	24h	-2.17567263055117	0.0295957797465978
TF	TCF4	24h	1.94491609107151	0.0518043085241179
TF	TCF7	24h	-0.117834349926296	0.906200537568116
TF	XBP1	24h	-0.262527266166545	0.792918681946159
TF	ZBTB7A	24h	-2.64057609119599	0.00828535369846973
TF	SMAD5	24h	5.28776320461804	1.2561142691511e-07
TF	KDM5B	24h	-0.256376320070425	0.797663893706122
TF	DEAF1	24h	-0.578008133770553	0.56326756859232
TF	ARID2	24h	-0.0316744787999675	0.974732081880699
TF	ARID3A	24h	-2.24382610055034	0.0248585619820837
TF	ATF7	24h	-1.51403357849205	0.130039033841156
TF	BATF	24h	-0.901955174280655	0.367095603155669
TF	BCL11A	24h	-0.222577412536121	0.823867540338055
TF	BHLHE22	24h	2.94594947304141	0.00322474891216075
TF	CREB3	24h	1.18259642582136	0.236988444714286
TF	CTCFL	24h	0.952460377083929	0.340879365842376
TF	DUX4	24h	-1.7385061655814	0.08214280749938
TF	ELF5	24h	-1.82279440218943	0.0683550382349029
TF	EOMES	24h	1.9821554285063	0.0474806213350302
TF	ETV1	24h	-0.823739497771273	0.410101086814686
TF	FOXJ2	24h	-1.38841951067889	0.165030583447184
TF	FOXK1	24h	-0.383533940568363	0.701329510718797
TF	FOXK2	24h	-0.77543604218641	0.438094641113468
TF	MNT	24h	0.135798825906206	0.891982196979711
TF	MEIS2	24h	-1.0458000341915	0.295670730188114
TF	SOX13	24h	-0.0341521839225332	0.972756264226026
TF	TCF12	24h	1.21492236858575	0.224415407027201
TF	ZNF384	24h	-0.220952821361679	0.825132267019668
TF	ZNF740	24h	0.156851762754615	0.875363852159182
TF	ZFX	24h	-0.279031412569769	0.780224681819909
TF	HINFP	24h	1.45014424189728	0.147039844653375
TF	HMBOX1	24h	0.507391972689546	0.611887503542502
TF	HOXA9	24h	-0.340299110445426	0.733636197267919
TF	IKZF1	24h	-0.361799556234013	0.717507075145263
TF	ZNF263	24h	1.63850098054997	0.101338840938653
TF	KLF13	24h	1.27382646020225	0.202745262964373
TF	KLF3	24h	-0.164873108617763	0.869046148203289
TF	KLF9	24h	3.98127353552149	6.88798913179782e-05
TF	KMT2B	24h	0.189220263229259	0.84992282477754
TF	LHX2	24h	-2.77577646344218	0.00551403615070611
TF	MEF2B	24h	-0.596020147488077	0.551171034402284
TF	MEIS1	24h	1.83583388490653	0.0664026131692489
TF	MXI1	24h	1.1480031419565	0.250986131880159
TF	NCOA1	24h	0.86058311746123	0.389481860884976
TF	NFE2L1	24h	-0.127117551967941	0.898849115445252
TF	PBX3	24h	1.30797010603427	0.190904102777766
TF	RFX2	24h	-1.46283604719216	0.143533836256331
TF	SOX11	24h	2.76269506677973	0.00573982455581571
TF	SIX2	24h	-2.21805938948732	0.0265661578682256
TF	SIX5	24h	-1.25020731799889	0.211243921149688
TF	SNAPC4	24h	-0.782892043572373	0.433703245861758
TF	TEAD2	24h	0.466260796789664	0.64103581316073
TF	TGIF2	24h	-0.0350900066604569	0.972008451157761
TF	THAP1	24h	2.02792999551244	0.0425855690114863
TF	THAP11	24h	-0.689464192885049	0.490542188851363
TF	ZBED1	24h	1.79251377702262	0.0730714610137078
TF	ZBTB11	24h	1.0760797733264	0.281909414469452
TF	ZBTB33	24h	0.889092236644717	0.373968202389935
TF	ZC3H8	24h	-1.2099962620699	0.226299975177598
TF	ZHX1	24h	-0.378080360600977	0.705376410164717
TF	ZHX2	24h	0.290017401236529	0.77180705601335
TF	ZKSCAN1	24h	2.3529298752197	0.0186393778956258
TF	ZNF197	24h	-0.418293800978266	0.675738491886134
TF	ZNF217	24h	1.16982005256339	0.242092544770187
TF	ZNF24	24h	0.187966780927654	0.850905311913453
TF	ZNF274	24h	-0.955484510787756	0.339348601219065
TF	ZNF584	24h	0.00213904811153061	0.998293317149201
TF	ZNF592	24h	0.325922979918296	0.744487313598296
TF	ZNF639	24h	1.23168781539822	0.218085619270841
TF	ZNF644	24h	1.08606450914632	0.277468436960829
TF	MYC	48h	-2.79453319494358	0.00520426885205394
TF	SMAD3	48h	2.32342020687413	0.020170292873031
TF	SMAD4	48h	4.6310341725772	3.66991885837498e-06
TF	SP1	48h	2.13240043915377	0.0329906281384525
TF	TP53	48h	6.34502445503345	2.2896843433832e-10
TF	RUNX1	48h	0.0222884736715493	0.98221814876433
TF	STAT1	48h	0.128569956315468	0.897699716474773
TF	STAT3	48h	0.591985127296872	0.553869741464709
TF	RELA	48h	-2.46865611969325	0.0135735474751978
TF	E2F1	48h	-0.569086547485555	0.569306187313037
TF	E2F3	48h	-0.75981282729843	0.447378778869872
TF	YY1	48h	-0.638131513871343	0.523398111958083
TF	STAT4	48h	0.670356559797153	0.502641153947722
TF	WT1	48h	-0.324336521478637	0.745687932768391
TF	IRF3	48h	0.123141706521924	0.901996585572002
TF	STAT5A	48h	-0.374956317124259	0.707698416750302
TF	ETS1	48h	3.05366337833305	0.00226473775887386
TF	ARNT	48h	-0.515558457146075	0.606170660822756
TF	AHR	48h	-1.61465777608064	0.106406499051769
TF	RBPJ	48h	1.45450131853203	0.145828928877585
TF	ATF2	48h	0.727740083695504	0.466784412824752
TF	JUN	48h	0.793595665276181	0.427443792058412
TF	HNF4A	48h	-0.363998134053913	0.715864689259603
TF	RARA	48h	-0.714944267024723	0.474654947568468
TF	PPARG	48h	-1.91769926944635	0.0551686997884923
TF	AR	48h	-0.656056392312406	0.511798210139567
TF	ATF1	48h	1.2606862979085	0.207442098370733
TF	GATA4	48h	-2.14041751326001	0.0323376072496628
TF	RARG	48h	1.54464643367448	0.122453545787444
TF	ESR2	48h	0.170394900262038	0.864701950522678
TF	ESR1	48h	-0.674758223472794	0.499840102499649
TF	PAX6	48h	4.39467814454277	1.11721984141739e-05
TF	EGR1	48h	2.11016016201333	0.034861578628571
TF	FOS	48h	0.644833514573609	0.519045242242166
TF	CREB1	48h	-0.695084151888198	0.487013660536311
TF	NFKB1	48h	2.12957706614348	0.0332232750254497
TF	ATF4	48h	-3.44286082989517	0.000577214316863641
TF	ATF3	48h	-1.34371448066834	0.179061676628698
TF	NR5A1	48h	-2.58635878433402	0.0097092049905166
TF	FOXO3	48h	-0.969038721260037	0.332541969739965
TF	USF1	48h	0.788066062017594	0.430670897458777
TF	ELK1	48h	-0.258342102743016	0.796146547769503
TF	FLI1	48h	-0.21843741533936	0.827091378145289
TF	ELK4	48h	-0.977373477705699	0.328400530232877
TF	CEBPA	48h	-0.650654043585609	0.515280104604244
TF	HIF1A	48h	0.0701334506987965	0.944088405804232
TF	TP73	48h	-0.0523230495469876	0.958272005530658
TF	E2F4	48h	-2.81921194977454	0.00482067199278609
TF	ETS2	48h	-2.1330051301114	0.0329409831486455
TF	GATA3	48h	-0.382889775027027	0.701807083641502
TF	REL	48h	-2.88061381757107	0.00397481000562057
TF	LEF1	48h	0.0379440117923112	0.969732842269115
TF	CEBPB	48h	-0.440384588234471	0.659665124163851
TF	SRF	48h	8.97467556455604	3.18424417189193e-19
TF	SOX9	48h	0.246094849561438	0.805612279657486
TF	IRF1	48h	-1.44258093776299	0.149160071650656
TF	SP3	48h	1.00550670052563	0.314669637939401
TF	MEF2A	48h	-1.56417972222187	0.117797105079877
TF	RUNX2	48h	1.30741812409527	0.191091394299796
TF	YBX1	48h	1.05355439202058	0.29210446603017
TF	PDX1	48h	0.751790159665481	0.45218941510025
TF	RFX1	48h	2.04332042029975	0.0410386958623891
TF	FOXO1	48h	-1.61588766227311	0.106140273789504
TF	SPI1	48h	-0.426184349565174	0.66997982210384
TF	NR5A2	48h	-1.62027860296664	0.105194103260382
TF	POU2F1	48h	-0.577560416541742	0.563569870565396
TF	STAT6	48h	-0.269110033752011	0.787848823286305
TF	MYCN	48h	1.17271540168336	0.24092914278574
TF	TP63	48h	3.08648674987923	0.00202917290476788
TF	MAZ	48h	-0.249905323184737	0.802664092882899
TF	SREBF1	48h	-2.02855309837548	0.0425219971748007
TF	FOSL1	48h	-2.05252362578478	0.0401366408127586
TF	JUNB	48h	-2.16486177058774	0.0304144695755405
TF	PAX5	48h	-1.90384830917219	0.0569496418817712
TF	HSF1	48h	-0.840913057383802	0.400410455259309
TF	TFAP2A	48h	-1.67712520445584	0.0935394709609523
TF	SREBF2	48h	0.150815213809564	0.880123574328109
TF	PGR	48h	-0.228926339023893	0.818929384445344
TF	KLF1	48h	-2.33778144394622	0.019412062358113
TF	NFIC	48h	-0.23692728726041	0.812716534296177
TF	ESRRA	48h	0.413850690528022	0.678989554783051
TF	TFAP2C	48h	1.52087087698678	0.128313963130351
TF	PAX8	48h	-3.70836501226488	0.000209376593065855
TF	ETV4	48h	0.734529235223437	0.462638080542197
TF	MEF2C	48h	1.29230523995879	0.196271971450313
TF	PPARA	48h	1.78314791106991	0.074583059048386
TF	EPAS1	48h	4.44531942058803	8.84102389503437e-06
TF	IRF2	48h	-1.59787873620448	0.110091671536808
TF	ELF1	48h	0.288483634064516	0.772980663834723
TF	USF2	48h	-0.698417405410561	0.484927351182921
TF	ATF6	48h	3.33158107132524	0.000865690941719344
TF	IRF8	48h	1.84500699171073	0.0650568209501945
TF	ERG	48h	0.812597352202347	0.416462238845748
TF	CTCF	48h	0.797248766830531	0.425319571987708
TF	CREM	48h	1.13683022098385	0.255627980191514
TF	MITF	48h	-2.90906814109494	0.00363056236742877
TF	MYB	48h	0.0588847816208081	0.953044687796911
TF	ETV6	48h	-0.147535976927643	0.882711028217156
TF	SMAD1	48h	-0.0847910293462169	0.932428691417344
TF	NEUROD1	48h	0.863789495661061	0.387717771335977
TF	REST	48h	0.032948753237028	0.97371590615004
TF	FOXA2	48h	-0.782552796792719	0.433902499282841
TF	SNAI1	48h	-1.80916774799048	0.0704455666060536
TF	CDX2	48h	-1.66091707567365	0.0967516376919499
TF	VDR	48h	0.588786926825519	0.556013352440309
TF	GATA2	48h	-1.18664430606788	0.235387317305832
TF	PRDM1	48h	-1.2296008132167	0.218866498246454
TF	CEBPD	48h	0.752242608034619	0.451917337621939
TF	KLF4	48h	-0.399538628143683	0.689502228721965
TF	TFDP1	48h	0.933540182799711	0.350556617379478
TF	TBX21	48h	-0.4720541605718	0.636895206258734
TF	GABPA	48h	-0.505051002784812	0.613530659677446
TF	ELF3	48h	-3.09556826025292	0.00196809011666721
TF	JUND	48h	-0.397312677137052	0.691142725357941
TF	FOXO4	48h	-2.29692474685349	0.0216371894224748
TF	SPIB	48h	-0.730025396368069	0.465386408414186
TF	BMAL1	48h	0.0647286970146054	0.948390902621345
TF	CLOCK	48h	-0.211464487684391	0.832527800603276
TF	NR1H3	48h	0.494184655723054	0.621183232272125
TF	KLF5	48h	-0.0949196512287459	0.924379954039049
TF	SOX10	48h	-2.01407530605876	0.0440199884909478
TF	GATA1	48h	0.128951569439142	0.897397752244996
TF	ZEB1	48h	0.309240338654149	0.757143136722674
TF	NFE2L2	48h	-0.376747355189646	0.706366858431669
TF	FOXA1	48h	-3.56896939682615	0.000359541177296808
TF	HES1	48h	1.03562068187591	0.300396342484277
TF	NFYB	48h	0.363157858566904	0.716492238743547
TF	SP4	48h	-1.81586407954706	0.0694117875054807
